trade_id,symbol,direction,entry_time,entry_price,stop_loss,take_profit,exit_time,exit_price,exit_reason,live_result_r,live_profit_usd,backtest_result_r,backtest_profit_usd,difference_usd
1182,NZD_JPY,bullish,2024-08-11 21:00:00+00:00,89.156248,82.31313189311734,93.2621176641296,2025-04-04 10:00:00+00:00,82.31313189311734,sl,-1.0,-417.00000000000006,-1.01,-394.27,-22.730000000000075
1184,NZD_JPY,bullish,2024-08-12 21:00:00+00:00,89.238,82.33322961503752,93.38086223097748,2025-04-04 10:00:00+00:00,82.33322961503752,sl,-1.0,-417.00000000000006,-1.01,-394.24,-22.760000000000048
1186,NZD_JPY,bullish,2024-08-13 21:00:00+00:00,89.156248,82.33139178539199,93.2511617287648,2025-04-04 10:00:00+00:00,82.33139178539199,sl,-1.0,-417.00000000000006,-1.01,-394.29,-22.710000000000036
1489,CAD_JPY,bearish,2025-03-31 21:00:00+00:00,104.151584,106.44795831711916,102.7737594097285,2025-04-04 10:00:00+00:00,102.7737594097285,tp,0.6000000000000024,207.00000000000097,1.46,570.7,-363.6999999999991
1500,CAD_JPY,bearish,2025-04-01 21:00:00+00:00,104.151584,106.45738986589636,102.76810048046218,2025-04-04 10:00:00+00:00,102.76810048046218,tp,0.6000000000000012,207.0000000000005,1.46,570.75,-363.7499999999995
1537,AUD_CAD,bearish,2025-04-03 21:00:00+00:00,0.8873882,0.908794157940772,0.8745446252355368,2025-04-04 10:00:00+00:00,0.8745446252355368,tp,0.599999999999998,206.99999999999923,1.46,569.78,-362.78000000000077
1535,AUD_NZD,bearish,2025-04-03 21:00:00+00:00,1.0930142,1.105210501438542,1.0856964191368748,2025-04-04 10:00:00+00:00,1.0856964191368748,tp,0.6000000000000073,207.00000000000287,1.43,559.46,-352.4599999999972
1530,GBP_AUD,bullish,2025-04-03 21:00:00+00:00,2.08029756,2.0364381314371816,2.1066132171376912,2025-04-04 10:00:00+00:00,2.1066132171376912,tp,0.6000000000000041,207.00000000000162,1.48,576.77,-369.7699999999984
1536,NZD_CAD,bearish,2025-04-03 21:00:00+00:00,0.8097941,0.827237021497627,0.7993283471014238,2025-04-04 11:00:00+00:00,0.7993283471014238,tp,0.5999999999999988,206.99999999999955,1.45,566.67,-359.6700000000004
1526,GBP_CAD,bullish,2025-04-03 21:00:00+00:00,1.8330434,1.804285081473863,1.8502983911156825,2025-04-04 12:00:00+00:00,1.8502983911156825,tp,0.6000000000000093,207.00000000000367,-1.03,-400.17,607.1700000000037
1539,EUR_JPY,bullish,2025-04-03 21:00:00+00:00,161.40335199999998,159.46294787250355,162.56759447649785,2025-04-04 14:00:00+00:00,159.46294787250355,sl,-1.0,-417.00000000000006,-1.04,-405.07,-11.930000000000064
1525,GBP_CAD,bullish,2025-04-03 21:00:00+00:00,1.84668,1.831754136609095,1.8556355180345432,2025-04-04 16:00:00+00:00,1.831754136609095,sl,-1.0,-417.00000000000006,-1.05,-409.6,-7.400000000000034
1541,BTC_USD,bearish,2025-04-06 00:00:00+00:00,81693.404328125,86046.87789426111,79081.32018844334,2025-04-06 18:00:00+00:00,79081.32018844334,tp,0.6000000000000013,207.00000000000054,1.49,582.77,-375.7699999999994
1524,EUR_CHF,bullish,2025-04-03 21:00:00+00:00,0.94493864,0.9303697103951808,0.9536799977628916,2025-04-06 21:00:00+00:00,0.9303697103951808,sl,-1.0,-417.00000000000006,-1.05,-410.08,-6.920000000000073
1545,EUR_JPY,bearish,2025-04-06 21:00:00+00:00,161.14,165.13133066095355,158.74520160342786,2025-04-06 21:00:00+00:00,158.74520160342786,tp,0.5999999999999972,206.99999999999895,-1.02,-397.33,604.3299999999989
1543,EUR_USD,bullish,2025-04-06 21:00:00+00:00,1.08954168,1.0737872430271933,1.098994342183684,2025-04-06 22:00:00+00:00,1.098994342183684,tp,0.6000000000000084,207.00000000000333,1.45,564.87,-357.8699999999967
1544,EUR_USD,bullish,2025-04-06 21:00:00+00:00,1.09066,1.0735647656714065,1.100917140597156,2025-04-07 05:00:00+00:00,1.100917140597156,tp,0.6,207.00000000000003,2.68,1044.08,-837.0799999999999
1433,BTC_USD,bullish,2025-03-02 00:00:00+00:00,88145.389125,76559.04177175615,95097.19753694632,2025-04-07 06:00:00+00:00,76559.04177175615,sl,-1.0,-417.00000000000006,-1.0,-390.25,-26.750000000000057
1481,CHF_JPY,bearish,2025-03-30 21:00:00+00:00,169.062622,171.73331987861363,167.46020327283182,2025-04-07 07:00:00+00:00,171.73331987861363,sl,-1.0,-417.00000000000006,-1.03,-400.95,-16.050000000000068
1542,USD_CAD,bearish,2025-04-06 21:00:00+00:00,1.4293924,1.4469348128885573,1.4188669522668655,2025-04-07 14:00:00+00:00,1.4188669522668655,tp,0.6000000000000051,207.00000000000202,1.45,566.77,-359.76999999999794
1546,GBP_NZD,bullish,2025-04-08 21:00:00+00:00,2.2709746,2.237970087527583,2.2907773074834497,2025-04-08 21:00:00+00:00,2.2907773074834497,tp,0.5999999999999784,206.99999999999162,-1.02,-398.86,605.8599999999916
1547,GBP_NZD,bullish,2025-04-08 21:00:00+00:00,2.27275,2.235883774449804,2.294869735330117,2025-04-08 21:00:00+00:00,2.294869735330117,tp,0.5999999999999952,206.99999999999815,-1.02,-397.93,604.9299999999981
1548,GBP_AUD,bullish,2025-04-08 21:00:00+00:00,2.08029756,2.0346336220488115,2.1076959227707133,2025-04-08 21:00:00+00:00,2.1076959227707133,tp,0.6000000000000039,207.00000000000153,-0.97,-379.25,586.2500000000016
1549,GBP_AUD,bullish,2025-04-08 21:00:00+00:00,2.08386,2.03174613329719,2.1151283200216864,2025-04-08 21:00:00+00:00,2.1151283200216864,tp,0.6000000000000034,207.00000000000136,-1.01,-395.61,602.6100000000014
1550,EUR_CAD,bullish,2025-04-08 21:00:00+00:00,1.54181094,1.526128235876773,1.551220562473936,2025-04-08 21:00:00+00:00,1.551220562473936,tp,0.599999999999983,206.9999999999934,2.67,1042.54,-835.5400000000066
1551,XAU_USD,bullish,2025-04-09 00:00:00+00:00,3061.5561884765625,3003.7813436859933,3096.221095350904,2025-04-09 00:00:00+00:00,3003.7813436859933,sl,-1.0,-417.00000000000006,2.72,1060.68,-1477.68
1552,BTC_USD,bearish,2025-04-09 00:00:00+00:00,81693.404328125,85728.60066608818,79272.2865253471,2025-04-09 00:00:00+00:00,79272.2865253471,tp,0.6000000000000008,207.00000000000034,-0.96,-373.56,580.5600000000004
1556,GBP_USD,bullish,2025-04-09 21:00:00+00:00,1.29873026,1.2854875397535812,1.3066758921478512,2025-04-09 21:00:00+00:00,1.2854875397535812,sl,-1.0,-417.00000000000006,2.14,836.3,-1253.3
1557,EUR_USD,bullish,2025-04-09 21:00:00+00:00,1.09489526,1.072812437217602,1.108144953669439,2025-04-10 11:00:00+00:00,1.108144953669439,tp,0.6000000000000141,207.0000000000055,2.17,845.14,-638.1399999999944
1553,CAD_CHF,bearish,2025-04-09 21:00:00+00:00,0.6017351799999999,0.615120275427053,0.593704122743768,2025-04-10 15:00:00+00:00,0.593704122743768,tp,0.6,207.00000000000003,1.44,561.59,-354.59000000000003
1560,BTC_USD,bearish,2025-04-10 00:00:00+00:00,81693.404328125,85917.41556157604,79158.99758805438,2025-04-10 15:00:00+00:00,79158.99758805438,tp,0.6000000000000014,207.0000000000006,-0.96,-373.53,580.5300000000005
1558,NZD_USD,bearish,2025-04-09 21:00:00+00:00,0.57199596,0.5883606708896638,0.5621771334662017,2025-04-14 06:00:00+00:00,0.5883606708896638,sl,-1.0,-417.00000000000006,-1.05,-407.87,-9.130000000000052
1559,NZD_USD,bearish,2025-04-09 21:00:00+00:00,0.5699637200000001,0.5885413372546878,0.5588171496471874,2025-04-14 06:00:00+00:00,0.5885413372546878,sl,-1.0,-417.00000000000006,-1.04,-405.74,-11.260000000000048
1565,GBP_CAD,bullish,2025-04-14 21:00:00+00:00,1.84628506,1.8307622187063344,1.8555987647761996,2025-04-14 21:00:00+00:00,1.8307622187063344,sl,-1.0,-417.00000000000006,-1.0,-391.68,-25.32000000000005
1566,EUR_NZD,bullish,2025-04-14 21:00:00+00:00,1.90846244,1.866591292163789,1.9335851287017265,2025-04-14 21:00:00+00:00,1.9335851287017265,tp,0.5999999999999946,206.99999999999795,1.48,576.45,-369.4500000000021
1561,NZD_CAD,bearish,2025-04-10 21:00:00+00:00,0.80735694,0.8262985134341784,0.795991995939493,2025-04-15 15:00:00+00:00,0.8262985134341784,sl,-1.0,-417.00000000000006,-1.04,-405.44,-11.56000000000006
1568,BTC_USD,bullish,2025-04-21 00:00:00+00:00,85149.537703125,82125.73928170203,86963.81675597877,2025-04-21 01:00:00+00:00,86963.81675597877,tp,0.5999999999999981,206.9999999999993,2.72,1060.22,-853.2200000000007
1554,AUD_USD,bearish,2025-04-09 21:00:00+00:00,0.62183312,0.6422944657958535,0.609556312522488,2025-04-21 03:00:00+00:00,0.6422944657958535,sl,-1.0,-417.00000000000006,-1.04,-404.3,-12.700000000000045
1555,AUD_USD,bearish,2025-04-09 21:00:00+00:00,0.6197741400000001,0.6426088610961497,0.6060733073423104,2025-04-21 03:00:00+00:00,0.6426088610961497,sl,-1.0,-417.00000000000006,-1.03,-402.81,-14.190000000000055
1563,BTC_USD,bullish,2025-04-13 00:00:00+00:00,83404.8359375,72988.6294667578,89654.55981994532,2025-04-22 13:00:00+00:00,89654.55981994532,tp,0.6000000000000005,207.00000000000026,1.5,583.16,-376.15999999999974
1562,BTC_USD,bullish,2025-04-12 00:00:00+00:00,84544.618171875,72811.81673733449,91584.2990325993,2025-04-22 18:00:00+00:00,91584.2990325993,tp,0.5999999999999995,206.99999999999986,2.2,858.14,-651.1400000000001
1573,GBP_NZD,bullish,2025-04-27 21:00:00+00:00,2.2333258600000003,2.204901623508277,2.250380401895034,2025-04-29 00:00:00+00:00,2.250380401895034,tp,0.5999999999999875,206.99999999999517,1.47,573.15,-366.1500000000048
1571,CAD_JPY,bearish,2025-04-24 21:00:00+00:00,103.745712,105.65309263817171,102.60128361709695,2025-04-29 14:00:00+00:00,102.60128361709695,tp,0.6000000000000074,207.00000000000293,-1.0,-388.18,595.1800000000029
1576,NZD_CAD,bearish,2025-04-28 21:00:00+00:00,0.8268526,0.835352789131361,0.8217524865211835,2025-04-29 14:00:00+00:00,0.8217524865211835,tp,0.5999999999999974,206.99999999999903,1.41,549.03,-342.03000000000094
1582,CHF_JPY,bearish,2025-04-30 21:00:00+00:00,174.815868,176.79424161581096,173.6288438305134,2025-04-30 21:00:00+00:00,173.6288438305134,tp,0.6000000000000058,207.00000000000227,-0.99,-387.62,594.6200000000023
1575,USD_JPY,bullish,2025-04-28 21:00:00+00:00,142.37,140.67303673746198,143.38817795752283,2025-05-01 03:00:00+00:00,143.38817795752283,tp,0.6000000000000068,207.00000000000267,1.45,566.2,-359.1999999999974
1574,USD_JPY,bullish,2025-04-27 21:00:00+00:00,142.355154,139.174496807302,144.2635483156188,2025-05-01 06:00:00+00:00,144.2635483156188,tp,0.6000000000000035,207.00000000000142,1.47,574.24,-367.2399999999986
1570,USD_JPY,bullish,2025-04-23 21:00:00+00:00,142.628,139.16411963863294,144.70632821682022,2025-05-01 07:00:00+00:00,144.70632821682022,tp,0.6000000000000033,207.00000000000134,1.47,575.0,-367.99999999999864
1579,GBP_NZD,bullish,2025-04-30 21:00:00+00:00,2.2382345600000004,2.213231788092468,2.25323622314452,2025-05-01 14:00:00+00:00,2.25323622314452,tp,0.6000000000000071,207.00000000000279,1.47,571.74,-364.7399999999972
1585,EUR_CHF,bullish,2025-05-01 21:00:00+00:00,0.93134344,0.9210647773506278,0.9375106375896234,2025-05-02 00:00:00+00:00,0.9375106375896234,tp,0.6,207.00000000000003,1.42,554.98,-347.98
1591,NZD_CAD,bearish,2025-05-04 21:00:00+00:00,0.82621084,0.8350578802417583,0.8209026158549451,2025-05-04 21:00:00+00:00,0.8209026158549451,tp,0.599999999999995,206.99999999999807,1.41,550.38,-343.3800000000019
1586,USD_JPY,bearish,2025-05-01 21:00:00+00:00,145.147392,148.6976912058102,143.01721247651386,2025-05-06 08:00:00+00:00,143.01721247651386,tp,0.6000000000000032,207.00000000000128,-0.98,-381.08,588.0800000000013
1583,GBP_USD,bullish,2025-04-30 21:00:00+00:00,1.32707016,1.3108780749275488,1.3367854110434705,2025-05-06 11:00:00+00:00,1.3367854110434705,tp,0.5999999999999753,206.99999999999042,1.45,565.38,-358.38000000000955
1588,GBP_CAD,bullish,2025-05-04 21:00:00+00:00,1.83954,1.826341813928394,1.847458911642964,2025-05-06 12:00:00+00:00,1.847458911642964,tp,0.6000000000000404,207.00000000001577,1.44,561.28,-354.27999999998417
1592,NZD_USD,bullish,2025-05-05 21:00:00+00:00,0.5944782000000001,0.5864983309252552,0.599266121444847,2025-05-06 14:00:00+00:00,0.599266121444847,tp,0.6000000000000028,207.0000000000011,-1.05,-409.49,616.4900000000011
1593,AUD_USD,bullish,2025-05-06 21:00:00+00:00,0.6425,0.6352244405321137,0.6468653356807317,2025-05-06 21:00:00+00:00,0.6468653356807317,tp,0.5999999999999939,206.99999999999764,1.39,543.24,-336.2400000000024
1594,AUD_USD,bullish,2025-05-06 21:00:00+00:00,0.64314404,0.6333987487661287,0.6489912147403228,2025-05-06 21:00:00+00:00,0.6489912147403228,tp,0.6,207.00000000000003,1.42,553.43,-346.42999999999995
1581,CAD_CHF,bearish,2025-04-30 21:00:00+00:00,0.60131116,0.6134397781593078,0.5940339891044152,2025-05-07 18:00:00+00:00,0.5940339891044152,tp,0.6000000000000036,207.00000000000145,1.43,559.32,-352.3199999999986
1599,XAU_USD,bullish,2025-05-08 00:00:00+00:00,3300.46890234375,3194.630209200391,3363.9721182297653,2025-05-08 00:00:00+00:00,3363.9721182297653,tp,0.6000000000000009,207.00000000000037,-1.0,-390.28,597.2800000000003
1600,XAU_USD,bullish,2025-05-08 00:00:00+00:00,3296.60009765625,3194.355624369135,3357.946781628519,2025-05-08 00:00:00+00:00,3357.946781628519,tp,0.6000000000000018,207.0000000000007,-1.0,-390.29,597.2900000000008
1597,USD_CAD,bullish,2025-05-07 21:00:00+00:00,1.38324596,1.371388701456242,1.390360315126255,2025-05-08 14:00:00+00:00,1.390360315126255,tp,0.6000000000000112,207.0000000000044,1.43,558.77,-351.76999999999555
1601,BTC_USD,bullish,2025-05-08 00:00:00+00:00,97658.357203125,92288.38663113514,100880.33954631892,2025-05-08 15:00:00+00:00,100880.33954631892,tp,0.6000000000000038,207.0000000000015,1.49,582.9,-375.8999999999985
1572,ETH_USD,bearish,2025-04-27 00:00:00+00:00,1847.860892089844,2071.38717596614,1713.7451217640655,2025-05-08 19:00:00+00:00,2071.38717596614,sl,-1.0,-417.00000000000006,-1.0,-390.13,-26.87000000000006
1602,ETH_USD,bullish,2025-05-08 00:00:00+00:00,1951.4417871093751,1713.0625369959566,2094.469337177426,2025-05-08 19:00:00+00:00,2094.469337177426,tp,0.5999999999999992,206.99999999999972,2.2,858.27,-651.2700000000002
1607,NZD_USD,bearish,2025-05-11 21:00:00+00:00,0.59102818,0.5981314553325369,0.5867662148004779,2025-05-12 10:00:00+00:00,0.5867662148004779,tp,0.6000000000000063,207.0000000000025,-1.06,-414.02,621.0200000000025
1564,NZD_JPY,bearish,2025-04-14 21:00:00+00:00,84.996616,87.40617997390518,83.5508776156569,2025-05-13 12:00:00+00:00,87.40617997390518,sl,-1.0,-417.00000000000006,-1.03,-402.14,-14.86000000000007
1603,GBP_CAD,bullish,2025-05-11 21:00:00+00:00,1.843301,1.8267031815600152,1.853259691063991,2025-05-13 13:00:00+00:00,1.853259691063991,tp,0.5999999999999946,206.99999999999795,1.45,565.82,-358.8200000000021
1578,NAS100_USD,bullish,2025-04-30 00:00:00+00:00,19722.489,17380.907266310387,21127.43804021377,2025-05-13 14:00:00+00:00,21127.43804021377,tp,0.5999999999999994,206.9999999999998,2.72,1061.07,-854.0700000000002
1540,EUR_JPY,bearish,2025-04-03 21:00:00+00:00,160.600638,165.08904840410383,157.90759175753772,2025-05-13 15:00:00+00:00,165.08904840410383,sl,-1.0,-417.00000000000006,-1.02,-396.52,-20.480000000000075
1596,AUD_USD,bullish,2025-05-07 21:00:00+00:00,0.64314404,0.6352637662083913,0.6478722042749653,2025-05-13 19:00:00+00:00,0.6478722042749653,tp,0.6000000000000029,207.00000000000117,1.4,546.32,-339.3199999999989
1611,EUR_JPY,bullish,2025-05-14 21:00:00+00:00,162.95104,161.20868048907434,163.9964557065554,2025-05-14 21:00:00+00:00,163.9964557065554,tp,0.5999999999999934,206.99999999999747,-1.04,-406.79,613.7899999999975
1613,BTC_USD,bullish,2025-05-18 00:00:00+00:00,104200.49515625,100394.96646074904,106483.81237355058,2025-05-19 00:00:00+00:00,106483.81237355058,tp,0.5999999999999984,206.99999999999943,2.2,857.62,-650.6200000000006
1616,BTC_USD,bullish,2025-05-19 00:00:00+00:00,104200.49515625,101410.81695778908,105874.30207532656,2025-05-19 00:00:00+00:00,105874.30207532656,tp,0.599999999999999,206.99999999999963,2.72,1060.14,-853.1400000000004
1604,USD_CHF,bearish,2025-05-11 21:00:00+00:00,0.83924402,0.8630153882154059,0.8249811990707564,2025-05-21 02:00:00+00:00,0.8249811990707564,tp,0.600000000000001,207.00000000000043,1.46,571.14,-364.13999999999953
1606,EUR_USD,bullish,2025-05-11 21:00:00+00:00,1.11639244,1.089454173153937,1.1325554001076377,2025-05-21 02:00:00+00:00,1.1325554001076377,tp,0.5999999999999951,206.99999999999812,1.47,572.58,-365.5800000000019
1618,XAU_USD,bullish,2025-05-20 00:00:00+00:00,3247.7931884765626,3126.96392319932,3320.290747642908,2025-05-21 05:00:00+00:00,3320.290747642908,tp,0.6000000000000008,207.00000000000034,1.5,583.2,-376.1999999999997
1622,XAG_USD,bearish,2025-05-21 00:00:00+00:00,33.11871636199952,33.81035727670547,32.70373181317595,2025-05-22 03:00:00+00:00,33.81035727670547,sl,-1.0,-417.00000000000006,-0.97,-377.07,-39.930000000000064
1624,ETH_USD,bullish,2025-05-22 00:00:00+00:00,2561.966397460937,2388.0861578440467,2666.294541231072,2025-05-22 08:00:00+00:00,2666.294541231072,tp,0.6000000000000036,207.00000000000145,1.5,583.27,-376.2699999999985
1629,BTC_USD,bullish,2025-05-23 00:00:00+00:00,107287.796875,101652.65338830194,110668.88296701884,2025-05-23 00:00:00+00:00,110668.88296701884,tp,0.6000000000000015,207.00000000000063,-0.96,-373.36,580.3600000000006
1612,EUR_JPY,bullish,2025-05-14 21:00:00+00:00,163.072516,161.2202033112833,164.18390361323003,2025-05-23 11:00:00+00:00,161.2202033112833,sl,-1.0,-417.00000000000006,-1.04,-405.79,-11.210000000000036
1620,USD_CAD,bullish,2025-05-20 21:00:00+00:00,1.3852018,1.3731379856795258,1.3924400885922843,2025-05-23 16:00:00+00:00,1.3731379856795258,sl,-1.0,-417.00000000000006,-1.06,-414.25,-2.750000000000057
1625,USD_CAD,bullish,2025-05-22 21:00:00+00:00,1.3852018,1.3734731485196494,1.3922389908882102,2025-05-23 16:00:00+00:00,1.3734731485196494,sl,-1.0,-417.00000000000006,-1.06,-414.94,-2.060000000000059
1609,NZD_USD,bullish,2025-05-12 21:00:00+00:00,0.59376,0.5840774903244011,0.5995695058053593,2025-05-25 22:00:00+00:00,0.5995695058053593,tp,0.6000000000000046,207.00000000000185,1.42,553.23,-346.2299999999982
1610,NZD_USD,bullish,2025-05-13 21:00:00+00:00,0.5944782000000001,0.5816643838726583,0.6021664896764052,2025-05-26 01:00:00+00:00,0.6021664896764052,tp,0.6000000000000034,207.00000000000136,1.44,560.61,-353.60999999999865
1626,NZD_USD,bearish,2025-05-22 21:00:00+00:00,0.59102818,0.5997827098240854,0.5857754621055488,2025-05-26 01:00:00+00:00,0.5997827098240854,sl,-1.0,-417.00000000000006,-1.09,-423.41,6.409999999999968
1634,AUD_USD,bullish,2025-05-26 21:00:00+00:00,0.64373,0.635459728416329,0.6486921629502026,2025-05-26 21:00:00+00:00,0.6486921629502026,tp,0.5999999999999973,206.99999999999898,1.41,548.07,-341.0700000000011
1636,NZD_USD,bullish,2025-05-26 21:00:00+00:00,0.5944782000000001,0.5867819343168028,0.5990959594099184,2025-05-26 21:00:00+00:00,0.5990959594099184,tp,0.6000000000000029,207.00000000000117,1.4,545.43,-338.4299999999988
1631,GBP_NZD,bullish,2025-05-25 21:00:00+00:00,2.2537953,2.2316692052665053,2.2670709568400964,2025-05-27 02:00:00+00:00,2.2670709568400964,tp,0.5999999999999679,206.99999999998752,-0.99,-386.06,593.0599999999876
1619,GBP_JPY,bullish,2025-05-20 21:00:00+00:00,192.739514,189.6709925521675,194.58062686869957,2025-05-27 07:00:00+00:00,194.58062686869957,tp,0.600000000000013,207.0000000000051,1.47,573.91,-366.90999999999485
1630,ETH_USD,bullish,2025-05-25 00:00:00+00:00,2551.763916015625,2425.4350972808625,2627.5612072564827,2025-05-27 08:00:00+00:00,2627.5612072564827,tp,0.6000000000000014,207.0000000000006,1.5,583.21,-376.20999999999947
1632,EUR_JPY,bullish,2025-05-25 21:00:00+00:00,162.844,161.2499943324022,163.80040340055868,2025-05-27 12:00:00+00:00,163.80040340055868,tp,0.6000000000000035,207.00000000000142,1.45,565.09,-358.0899999999986
1633,ETH_USD,bullish,2025-05-26 00:00:00+00:00,2564.138427734375,2415.413254185426,2653.3735318637446,2025-05-27 13:00:00+00:00,2653.3735318637446,tp,0.6000000000000012,207.0000000000005,1.5,583.24,-376.2399999999995
1627,SPX500_USD,bullish,2025-05-23 00:00:00+00:00,5770.1695,5583.255801465821,5882.317719120508,2025-05-27 14:00:00+00:00,5882.317719120508,tp,0.600000000000001,207.00000000000043,1.49,581.88,-374.87999999999954
1628,SPX500_USD,bullish,2025-05-23 00:00:00+00:00,5772.8435,5584.157172789691,5886.055296326185,2025-05-27 14:00:00+00:00,5886.055296326185,tp,0.5999999999999991,206.9999999999997,1.49,581.89,-374.8900000000003
1637,AUD_USD,bullish,2025-05-27 21:00:00+00:00,0.64105,0.6355451049580199,0.6443529370251881,2025-05-27 21:00:00+00:00,0.6443529370251881,tp,0.6000000000000081,207.00000000000318,1.36,530.31,-323.30999999999676
1635,EUR_JPY,bullish,2025-05-26 21:00:00+00:00,163.063,161.2661733086592,164.14109601480445,2025-05-29 00:00:00+00:00,164.14109601480445,tp,0.5999999999999936,206.99999999999756,1.45,567.16,-360.1600000000024
1615,CAD_JPY,bearish,2025-05-18 21:00:00+00:00,103.745712,105.5585982356028,102.65798025863832,2025-05-29 01:00:00+00:00,105.5585982356028,sl,-1.0,-417.00000000000006,-1.04,-406.13,-10.870000000000061
1638,CAD_JPY,bearish,2025-05-28 21:00:00+00:00,105.329234,106.7818606464395,104.4576580121363,2025-05-29 14:00:00+00:00,104.4576580121363,tp,0.5999999999999961,206.99999999999852,-1.01,-392.98,599.9799999999985
1640,GBP_CAD,bullish,2025-05-29 21:00:00+00:00,1.8486963,1.833168522328196,1.8580129666030825,2025-05-29 21:00:00+00:00,1.8580129666030825,tp,0.5999999999999943,206.9999999999978,-1.0,-391.68,598.6799999999978
1641,SPX500_USD,bearish,2025-05-30 00:00:00+00:00,5926.077,6049.113276055645,5852.255234366614,2025-05-30 17:00:00+00:00,5852.255234366614,tp,0.5999999999999971,206.9999999999989,-1.01,-392.38,599.3799999999989
1621,XAU_USD,bullish,2025-05-21 00:00:00+00:00,3300.46890234375,3181.9742210594104,3371.5657111143537,2025-06-02 07:00:00+00:00,3371.5657111143537,tp,0.6,207.00000000000003,1.5,583.19,-376.19000000000005
1645,XAG_USD,bullish,2025-06-02 00:00:00+00:00,33.62487476348877,32.51750717762407,34.28929531500759,2025-06-02 13:00:00+00:00,34.28929531500759,tp,0.6000000000000025,207.00000000000102,2.71,1058.55,-851.5499999999989
1587,AUD_NZD,bearish,2025-05-01 21:00:00+00:00,1.08202144,1.094336577275541,1.0746323576346757,2025-06-02 23:00:00+00:00,1.0746323576346757,tp,0.5999999999999676,206.99999999998738,-1.02,-396.59,603.5899999999874
1590,AUD_NZD,bearish,2025-05-04 21:00:00+00:00,1.08202144,1.094257893184431,1.0746795680893415,2025-06-02 23:00:00+00:00,1.0746795680893415,tp,0.5999999999999819,206.99999999999298,-1.02,-396.74,603.739999999993
1644,ETH_USD,bullish,2025-05-30 00:00:00+00:00,2561.966397460937,2413.739748864146,2650.9023866190123,2025-06-03 14:00:00+00:00,2650.9023866190123,tp,0.6000000000000036,207.00000000000145,-0.96,-373.04,580.0400000000014
1648,ETH_USD,bullish,2025-06-05 00:00:00+00:00,2536.266357421875,2431.385590843074,2599.1948173691558,2025-06-05 00:00:00+00:00,2599.1948173691558,tp,0.6000000000000026,207.00000000000105,-1.0,-390.28,597.280000000001
1647,BTC_USD,bullish,2025-06-05 00:00:00+00:00,105881.53125,101819.1562344972,108318.95625930167,2025-06-05 19:00:00+00:00,101819.1562344972,sl,-1.0,-417.00000000000006,-1.0,-390.72,-26.28000000000003
1646,BTC_USD,bullish,2025-06-05 00:00:00+00:00,105652.1015625,101799.42185830467,107963.7093850172,2025-06-05 19:00:00+00:00,101799.42185830467,sl,-1.0,-417.00000000000006,-1.0,-390.76,-26.240000000000066
1639,BTC_USD,bullish,2025-05-29 00:00:00+00:00,106431.284546875,101671.1401998518,109287.37115508891,2025-06-05 20:00:00+00:00,101671.1401998518,sl,-1.0,-417.00000000000006,-1.0,-390.61,-26.390000000000043
1643,BTC_USD,bullish,2025-05-30 00:00:00+00:00,105641.7578125,101719.78609018004,107994.94084589198,2025-06-05 20:00:00+00:00,101719.78609018004,sl,-1.0,-417.00000000000006,-1.0,-390.75,-26.250000000000057
1650,ETH_USD,bullish,2025-06-05 00:00:00+00:00,2593.2802734375,2422.859166528515,2695.532937582891,2025-06-05 20:00:00+00:00,2422.859166528515,sl,-1.0,-417.00000000000006,-1.0,-390.17,-26.83000000000004
1649,ETH_USD,bullish,2025-06-05 00:00:00+00:00,2561.966397460937,2421.0778554201315,2646.499522685421,2025-06-05 20:00:00+00:00,2421.0778554201315,sl,-1.0,-417.00000000000006,-1.0,-390.21,-26.790000000000077
1651,EUR_USD,bullish,2025-06-05 21:00:00+00:00,1.13843574,1.1273859404288733,1.145065619742676,2025-06-05 22:00:00+00:00,1.145065619742676,tp,0.6,207.00000000000003,2.13,831.92,-624.92
1653,XAU_USD,bullish,2025-06-06 00:00:00+00:00,3322.2106674804686,3215.701425354319,3386.1162127561583,2025-06-06 00:00:00+00:00,3386.1162127561583,tp,0.5999999999999992,206.99999999999972,1.5,583.17,-376.17000000000024
1656,ETH_USD,bearish,2025-06-09 00:00:00+00:00,2643.998125,2851.7657288671458,2519.337562679713,2025-06-09 00:00:00+00:00,2519.337562679713,tp,0.5999999999999991,206.9999999999997,-1.0,-390.14,597.1399999999996
1654,BTC_USD,bullish,2025-06-07 00:00:00+00:00,105615.625,99359.57480163376,109369.25511901974,2025-06-09 21:00:00+00:00,109369.25511901974,tp,0.5999999999999995,206.99999999999986,-0.96,-373.31,580.3099999999998
1655,BTC_USD,bullish,2025-06-08 00:00:00+00:00,106431.284546875,101849.55355703313,109180.32314078014,2025-06-09 21:00:00+00:00,109180.32314078014,tp,0.6000000000000019,207.00000000000077,-0.96,-373.48,580.4800000000008
1657,ETH_USD,bullish,2025-06-09 00:00:00+00:00,2561.966397460937,2423.882828182728,2644.816539027863,2025-06-09 21:00:00+00:00,2644.816539027863,tp,0.600000000000006,207.00000000000236,2.2,858.18,-651.1799999999976
1642,SPX500_USD,bearish,2025-05-30 00:00:00+00:00,5902.75,6047.954176803081,5815.627493918151,2025-06-11 14:00:00+00:00,6047.954176803081,sl,-1.0,-417.00000000000006,-1.01,-392.01,-24.990000000000066
